query_id,ref_id,corpus,audio_path,offset_sec,length_sec,seed,has_twin_in_library
carnatic_t0025_q3,carnatic_176_Krishna_Nee_Begane_Baaro,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0025_q3.wav,221.901,3.0,2562104984,False
carnatic_t0025_q4,carnatic_176_Krishna_Nee_Begane_Baaro,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0025_q4.wav,275.416,3.0,2562104984,False
carnatic_t0026_q0,carnatic_179_Chenduril_Nindradum_Kanda,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0026_q0.wav,58.774,3.0,2440938,False
carnatic_t0026_q1,carnatic_179_Chenduril_Nindradum_Kanda,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0026_q1.wav,107.278,3.0,2440938,False
carnatic_t0026_q2,carnatic_179_Chenduril_Nindradum_Kanda,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0026_q2.wav,156.558,3.0,2440938,False
carnatic_t0026_q3,carnatic_179_Chenduril_Nindradum_Kanda,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0026_q3.wav,205.433,3.0,2440938,False
carnatic_t0026_q4,carnatic_179_Chenduril_Nindradum_Kanda,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0026_q4.wav,254.312,3.0,2440938,False
carnatic_t0027_q0,carnatic_189_Karuninchutakidi,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0027_q0.wav,26.885,3.0,814691540,False
carnatic_t0027_q1,carnatic_189_Karuninchutakidi,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0027_q1.wav,43.509,3.0,814691540,False
carnatic_t0027_q2,carnatic_189_Karuninchutakidi,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0027_q2.wav,60.415,3.0,814691540,False
carnatic_t0027_q3,carnatic_189_Karuninchutakidi,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0027_q3.wav,77.797,3.0,814691540,False
carnatic_t0027_q4,carnatic_189_Karuninchutakidi,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0027_q4.wav,94.513,3.0,814691540,False
carnatic_t0028_q0,carnatic_18_Parama_Purusham,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0028_q0.wav,49.674,3.0,1434891245,False
carnatic_t0028_q1,carnatic_18_Parama_Purusham,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0028_q1.wav,88.67,3.0,1434891245,False
carnatic_t0028_q2,carnatic_18_Parama_Purusham,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0028_q2.wav,128.01,3.0,1434891245,False
carnatic_t0028_q3,carnatic_18_Parama_Purusham,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0028_q3.wav,168.309,3.0,1434891245,False
carnatic_t0028_q4,carnatic_18_Parama_Purusham,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0028_q4.wav,207.717,3.0,1434891245,False
carnatic_t0029_q0,carnatic_191_Mati_Matiki,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0029_q0.wav,437.374,3.0,4074444217,False
carnatic_t0029_q1,carnatic_191_Mati_Matiki,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0029_q1.wav,865.966,3.0,4074444217,False
carnatic_t0029_q2,carnatic_191_Mati_Matiki,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0029_q2.wav,1293.061,3.0,4074444217,False
carnatic_t0029_q3,carnatic_191_Mati_Matiki,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0029_q3.wav,1721.417,3.0,4074444217,False
carnatic_t0029_q4,carnatic_191_Mati_Matiki,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0029_q4.wav,2149.274,3.0,4074444217,False
carnatic_t0030_q0,carnatic_192_Sri_Guru_Na_Palitosmi,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0030_q0.wav,63.049,3.0,1376864084,False
carnatic_t0030_q1,carnatic_192_Sri_Guru_Na_Palitosmi,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0030_q1.wav,115.869,3.0,1376864084,False
carnatic_t0030_q2,carnatic_192_Sri_Guru_Na_Palitosmi,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0030_q2.wav,168.539,3.0,1376864084,False
carnatic_t0030_q3,carnatic_192_Sri_Guru_Na_Palitosmi,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0030_q3.wav,221.748,3.0,1376864084,False
carnatic_t0030_q4,carnatic_192_Sri_Guru_Na_Palitosmi,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0030_q4.wav,274.814,3.0,1376864084,False
carnatic_t0031_q0,carnatic_193_Thoomani_Madatthu,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0031_q0.wav,50.736,3.0,2583488262,False
carnatic_t0031_q1,carnatic_193_Thoomani_Madatthu,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0031_q1.wav,90.169,3.0,2583488262,False
carnatic_t0031_q2,carnatic_193_Thoomani_Madatthu,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0031_q2.wav,130.749,3.0,2583488262,False
carnatic_t0031_q3,carnatic_193_Thoomani_Madatthu,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0031_q3.wav,170.909,3.0,2583488262,False
carnatic_t0031_q4,carnatic_193_Thoomani_Madatthu,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0031_q4.wav,211.518,3.0,2583488262,False
carnatic_t0032_q0,carnatic_194_Ramabhi_Rama_Manasu,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0032_q0.wav,354.242,3.0,2328980332,False
carnatic_t0032_q1,carnatic_194_Ramabhi_Rama_Manasu,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0032_q1.wav,697.14,3.0,2328980332,False
carnatic_t0032_q2,carnatic_194_Ramabhi_Rama_Manasu,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0032_q2.wav,1041.102,3.0,2328980332,False
carnatic_t0032_q3,carnatic_194_Ramabhi_Rama_Manasu,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0032_q3.wav,1384.955,3.0,2328980332,False
carnatic_t0032_q4,carnatic_194_Ramabhi_Rama_Manasu,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0032_q4.wav,1728.73,3.0,2328980332,False
carnatic_t0033_q0,carnatic_208_Budham_Aashrayami,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0033_q0.wav,194.884,3.0,586121177,False
carnatic_t0033_q1,carnatic_208_Budham_Aashrayami,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0033_q1.wav,380.709,3.0,586121177,False
carnatic_t0033_q2,carnatic_208_Budham_Aashrayami,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0033_q2.wav,565.341,3.0,586121177,False
carnatic_t0033_q3,carnatic_208_Budham_Aashrayami,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0033_q3.wav,750.274,3.0,586121177,False
carnatic_t0033_q4,carnatic_208_Budham_Aashrayami,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0033_q4.wav,935.197,3.0,586121177,False
carnatic_t0034_q0,carnatic_20_Aparadhamula,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0034_q0.wav,258.837,3.0,998633084,False
carnatic_t0034_q1,carnatic_20_Aparadhamula,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0034_q1.wav,508.256,3.0,998633084,False
carnatic_t0034_q2,carnatic_20_Aparadhamula,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0034_q2.wav,757.17,3.0,998633084,False
carnatic_t0034_q3,carnatic_20_Aparadhamula,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0034_q3.wav,1005.896,3.0,998633084,False
carnatic_t0034_q4,carnatic_20_Aparadhamula,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0034_q4.wav,1254.482,3.0,998633084,False
carnatic_t0035_q0,carnatic_216_Jaya_Jaya_Janaki_Kantha,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0035_q0.wav,105.332,3.0,3305327473,False
carnatic_t0035_q1,carnatic_216_Jaya_Jaya_Janaki_Kantha,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0035_q1.wav,200.172,3.0,3305327473,False
carnatic_t0035_q2,carnatic_216_Jaya_Jaya_Janaki_Kantha,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0035_q2.wav,295.226,3.0,3305327473,False
carnatic_t0035_q3,carnatic_216_Jaya_Jaya_Janaki_Kantha,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0035_q3.wav,390.379,3.0,3305327473,False
carnatic_t0035_q4,carnatic_216_Jaya_Jaya_Janaki_Kantha,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0035_q4.wav,485.278,3.0,3305327473,False
carnatic_t0036_q0,carnatic_217_Santhamu_leka_Sowkyamu_ledu,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0036_q0.wav,58.228,3.0,4100544537,False
carnatic_t0036_q1,carnatic_217_Santhamu_leka_Sowkyamu_ledu,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0036_q1.wav,107.376,3.0,4100544537,False
carnatic_t0036_q2,carnatic_217_Santhamu_leka_Sowkyamu_ledu,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0036_q2.wav,155.382,3.0,4100544537,False
carnatic_t0036_q3,carnatic_217_Santhamu_leka_Sowkyamu_ledu,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0036_q3.wav,203.798,3.0,4100544537,False
carnatic_t0036_q4,carnatic_217_Santhamu_leka_Sowkyamu_ledu,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0036_q4.wav,252.236,3.0,4100544537,False
carnatic_t0037_q0,carnatic_219_Gnanamosaga_Rada,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0037_q0.wav,294.124,3.0,1597814911,False
carnatic_t0037_q1,carnatic_219_Gnanamosaga_Rada,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0037_q1.wav,577.448,3.0,1597814911,False
carnatic_t0037_q2,carnatic_219_Gnanamosaga_Rada,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0037_q2.wav,861.581,3.0,1597814911,False
carnatic_t0037_q3,carnatic_219_Gnanamosaga_Rada,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0037_q3.wav,1144.676,3.0,1597814911,False
carnatic_t0037_q4,carnatic_219_Gnanamosaga_Rada,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0037_q4.wav,1429.134,3.0,1597814911,False
carnatic_t0038_q0,carnatic_223_Ramachandraya_Mangalam,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0038_q0.wav,20.402,3.0,3525244789,False
carnatic_t0038_q1,carnatic_223_Ramachandraya_Mangalam,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0038_q1.wav,29.809,3.0,3525244789,False
carnatic_t0038_q2,carnatic_223_Ramachandraya_Mangalam,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0038_q2.wav,40.691,3.0,3525244789,False
carnatic_t0038_q3,carnatic_223_Ramachandraya_Mangalam,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0038_q3.wav,50.708,3.0,3525244789,False
carnatic_t0038_q4,carnatic_223_Ramachandraya_Mangalam,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0038_q4.wav,60.709,3.0,3525244789,False
carnatic_t0039_q0,carnatic_225_Seetapati_Namanasuna,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0039_q0.wav,119.983,3.0,1347051828,False
carnatic_t0039_q1,carnatic_225_Seetapati_Namanasuna,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0039_q1.wav,229.531,3.0,1347051828,False
carnatic_t0039_q2,carnatic_225_Seetapati_Namanasuna,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0039_q2.wav,339.498,3.0,1347051828,False
carnatic_t0039_q3,carnatic_225_Seetapati_Namanasuna,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0039_q3.wav,449.423,3.0,1347051828,False
carnatic_t0039_q4,carnatic_225_Seetapati_Namanasuna,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0039_q4.wav,558.887,3.0,1347051828,False
carnatic_t0040_q0,carnatic_226_Karunimpa_Idi,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0040_q0.wav,56.147,3.0,4226497257,True
carnatic_t0040_q1,carnatic_226_Karunimpa_Idi,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0040_q1.wav,102.771,3.0,4226497257,True
carnatic_t0040_q2,carnatic_226_Karunimpa_Idi,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0040_q2.wav,149.068,3.0,4226497257,True
carnatic_t0040_q3,carnatic_226_Karunimpa_Idi,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0040_q3.wav,195.482,3.0,4226497257,True
carnatic_t0040_q4,carnatic_226_Karunimpa_Idi,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0040_q4.wav,242.564,3.0,4226497257,True
carnatic_t0041_q0,carnatic_227_Endaro_Mahanubhavulu,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0041_q0.wav,135.996,3.0,3278169836,False
carnatic_t0041_q1,carnatic_227_Endaro_Mahanubhavulu,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0041_q1.wav,262.724,3.0,3278169836,False
carnatic_t0041_q2,carnatic_227_Endaro_Mahanubhavulu,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0041_q2.wav,389.042,3.0,3278169836,False
carnatic_t0041_q3,carnatic_227_Endaro_Mahanubhavulu,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0041_q3.wav,515.03,3.0,3278169836,False
carnatic_t0041_q4,carnatic_227_Endaro_Mahanubhavulu,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0041_q4.wav,641.151,3.0,3278169836,False
carnatic_t0042_q0,carnatic_229_Thillana_Senchurutti,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0042_q0.wav,44.559,3.0,687601468,False
carnatic_t0042_q1,carnatic_229_Thillana_Senchurutti,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0042_q1.wav,78.516,3.0,687601468,False
carnatic_t0042_q2,carnatic_229_Thillana_Senchurutti,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0042_q2.wav,113.106,3.0,687601468,False
carnatic_t0042_q3,carnatic_229_Thillana_Senchurutti,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0042_q3.wav,146.904,3.0,687601468,False
carnatic_t0042_q4,carnatic_229_Thillana_Senchurutti,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0042_q4.wav,181.067,3.0,687601468,False
carnatic_t0043_q0,carnatic_22_Hiranmayeem_Lakshmeem,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0043_q0.wav,79.626,3.0,1139607180,True
carnatic_t0043_q1,carnatic_22_Hiranmayeem_Lakshmeem,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0043_q1.wav,149.739,3.0,1139607180,True
carnatic_t0043_q2,carnatic_22_Hiranmayeem_Lakshmeem,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0043_q2.wav,219.729,3.0,1139607180,True
carnatic_t0043_q3,carnatic_22_Hiranmayeem_Lakshmeem,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0043_q3.wav,289.794,3.0,1139607180,True
carnatic_t0043_q4,carnatic_22_Hiranmayeem_Lakshmeem,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0043_q4.wav,358.811,3.0,1139607180,True
carnatic_t0044_q0,carnatic_232_Saraguna_Palimpa,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0044_q0.wav,401.54,3.0,2675630781,False
carnatic_t0044_q1,carnatic_232_Saraguna_Palimpa,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0044_q1.wav,794.221,3.0,2675630781,False
carnatic_t0044_q2,carnatic_232_Saraguna_Palimpa,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0044_q2.wav,1186.195,3.0,2675630781,False
carnatic_t0044_q3,carnatic_232_Saraguna_Palimpa,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0044_q3.wav,1578.256,3.0,2675630781,False
carnatic_t0044_q4,carnatic_232_Saraguna_Palimpa,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0044_q4.wav,1970.269,3.0,2675630781,False
carnatic_t0045_q0,carnatic_233_Nadatanum_Anisham,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0045_q0.wav,46.761,3.0,48099264,False
carnatic_t0045_q1,carnatic_233_Nadatanum_Anisham,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0045_q1.wav,83.978,3.0,48099264,False
carnatic_t0045_q2,carnatic_233_Nadatanum_Anisham,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0045_q2.wav,121.696,3.0,48099264,False
carnatic_t0045_q3,carnatic_233_Nadatanum_Anisham,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0045_q3.wav,158.113,3.0,48099264,False
carnatic_t0045_q4,carnatic_233_Nadatanum_Anisham,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0045_q4.wav,195.192,3.0,48099264,False
carnatic_t0046_q0,carnatic_234_Seethamma,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0046_q0.wav,54.671,3.0,4205043433,False
carnatic_t0046_q1,carnatic_234_Seethamma,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0046_q1.wav,100.063,3.0,4205043433,False
carnatic_t0046_q2,carnatic_234_Seethamma,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0046_q2.wav,144.582,3.0,4205043433,False
carnatic_t0046_q3,carnatic_234_Seethamma,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0046_q3.wav,188.93,3.0,4205043433,False
carnatic_t0046_q4,carnatic_234_Seethamma,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0046_q4.wav,233.93,3.0,4205043433,False
carnatic_t0047_q0,carnatic_235_Janakipathe_Jaya_Karunya_Jaladhe,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0047_q0.wav,428.969,3.0,1914082049,True
carnatic_t0047_q1,carnatic_235_Janakipathe_Jaya_Karunya_Jaladhe,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0047_q1.wav,847.288,3.0,1914082049,True
carnatic_t0047_q2,carnatic_235_Janakipathe_Jaya_Karunya_Jaladhe,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0047_q2.wav,1265.765,3.0,1914082049,True
carnatic_t0047_q3,carnatic_235_Janakipathe_Jaya_Karunya_Jaladhe,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0047_q3.wav,1684.643,3.0,1914082049,True
carnatic_t0047_q4,carnatic_235_Janakipathe_Jaya_Karunya_Jaladhe,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0047_q4.wav,2102.682,3.0,1914082049,True
carnatic_t0048_q0,carnatic_237_Manasaramathi,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0048_q0.wav,245.556,3.0,4005392963,False
carnatic_t0048_q1,carnatic_237_Manasaramathi,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0048_q1.wav,480.087,3.0,4005392963,False
carnatic_t0048_q2,carnatic_237_Manasaramathi,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0048_q2.wav,715.53,3.0,4005392963,False
carnatic_t0048_q3,carnatic_237_Manasaramathi,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0048_q3.wav,950.766,3.0,4005392963,False
carnatic_t0048_q4,carnatic_237_Manasaramathi,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0048_q4.wav,1185.534,3.0,4005392963,False
carnatic_t0049_q0,carnatic_239_Bhavamulona,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0049_q0.wav,123.007,3.0,3228764443,False
carnatic_t0049_q1,carnatic_239_Bhavamulona,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0049_q1.wav,236.65,3.0,3228764443,False
carnatic_t0049_q2,carnatic_239_Bhavamulona,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0049_q2.wav,349.65,3.0,3228764443,False
carnatic_t0049_q3,carnatic_239_Bhavamulona,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0049_q3.wav,463.092,3.0,3228764443,False
carnatic_t0049_q4,carnatic_239_Bhavamulona,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0049_q4.wav,575.691,3.0,3228764443,False
carnatic_t0050_q0,carnatic_240_Ardhanarishwaram,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0050_q0.wav,65.723,3.0,3729037299,True
carnatic_t0050_q1,carnatic_240_Ardhanarishwaram,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0050_q1.wav,121.503,3.0,3729037299,True
carnatic_t0050_q2,carnatic_240_Ardhanarishwaram,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0050_q2.wav,177.473,3.0,3729037299,True
carnatic_t0050_q3,carnatic_240_Ardhanarishwaram,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0050_q3.wav,233.241,3.0,3729037299,True
carnatic_t0050_q4,carnatic_240_Ardhanarishwaram,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_3s/carnatic/carnatic_t0050_q4.wav,289.123,3.0,3729037299,True
