query_id,ref_id,corpus,audio_path,offset_sec,length_sec,seed,section_type,section_label,section_start,section_end,section_duration
carnatic_ab_154_Innamum_Oru_thalam_s002_composed,carnatic_154_Innamum_Oru_thalam,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_154_Innamum_Oru_thalam_s002_composed.wav,235.283,10.0,3490387035,composed,Caraṇam,178.672,302.916,124.244
carnatic_ab_155_Nadopasana_s000_alaap,carnatic_155_Nadopasana,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_155_Nadopasana_s000_alaap.wav,7.518,10.0,2873868310,alaap,Vocal ālāp,0.76,24.816,24.056
carnatic_ab_155_Nadopasana_s001_composed,carnatic_155_Nadopasana,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_155_Nadopasana_s001_composed.wav,98.704,10.0,3085178650,composed,Pallavi,24.816,182.439,157.623
carnatic_ab_155_Nadopasana_s002_composed,carnatic_155_Nadopasana,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_155_Nadopasana_s002_composed.wav,255.45,10.0,3464392008,composed,Anupallavi,182.439,338.321,155.881
carnatic_ab_155_Nadopasana_s003_composed,carnatic_155_Nadopasana,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_155_Nadopasana_s003_composed.wav,428.466,10.0,797574906,composed,Caraṇam,338.321,528.073,189.753
carnatic_ab_156_Ganta_mani_aadudhu_s000_alaap,carnatic_156_Ganta_mani_aadudhu,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_156_Ganta_mani_aadudhu_s000_alaap.wav,8.616,10.0,3399521656,alaap,Vocal ālāp,0.163,28.024,27.861
carnatic_ab_156_Ganta_mani_aadudhu_s001_composed,carnatic_156_Ganta_mani_aadudhu,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_156_Ganta_mani_aadudhu_s001_composed.wav,52.399,10.0,4145343981,composed,Pallavi,28.024,86.547,58.522
carnatic_ab_156_Ganta_mani_aadudhu_s002_composed,carnatic_156_Ganta_mani_aadudhu,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_156_Ganta_mani_aadudhu_s002_composed.wav,115.883,10.0,1417422341,composed,Anupallavi,86.547,154.694,68.147
carnatic_ab_156_Ganta_mani_aadudhu_s003_composed,carnatic_156_Ganta_mani_aadudhu,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_156_Ganta_mani_aadudhu_s003_composed.wav,194.499,10.0,1273721256,composed,Caraṇam,154.694,243.67,88.976
carnatic_ab_157_Janani_s000_alaap,carnatic_157_Janani,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_157_Janani_s000_alaap.wav,157.511,10.0,3948914755,alaap,Vocal ālāp,0.098,324.988,324.89
carnatic_ab_157_Janani_s001_alaap,carnatic_157_Janani,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_157_Janani_s001_alaap.wav,447.132,10.0,3897739040,alaap,Violin ālāp,324.988,580.18,255.192
carnatic_ab_157_Janani_s002_composed,carnatic_157_Janani,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_157_Janani_s002_composed.wav,662.886,10.0,541742187,composed,Pallavi,580.18,756.392,176.212
carnatic_ab_157_Janani_s003_composed,carnatic_157_Janani,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_157_Janani_s003_composed.wav,820.246,10.0,2851748650,composed,Anupallavi,756.392,894.253,137.861
carnatic_ab_157_Janani_s004_composed,carnatic_157_Janani,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_157_Janani_s004_composed.wav,1362.71,10.0,3912812925,composed,Caraṇam,1312.939,1421.878,108.939
carnatic_ab_159_Ramakrishnaru_Manaegae_s000_alaap,carnatic_159_Ramakrishnaru_Manaegae,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_159_Ramakrishnaru_Manaegae_s000_alaap.wav,27.368,10.0,1030242604,alaap,Vocal ālāp,1.29,63.037,61.747
carnatic_ab_159_Ramakrishnaru_Manaegae_s001_composed,carnatic_159_Ramakrishnaru_Manaegae,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_159_Ramakrishnaru_Manaegae_s001_composed.wav,102.413,10.0,1604605641,composed,Pallavi,63.037,151.527,88.49
carnatic_ab_159_Ramakrishnaru_Manaegae_s002_composed,carnatic_159_Ramakrishnaru_Manaegae,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_159_Ramakrishnaru_Manaegae_s002_composed.wav,196.788,10.0,1026780057,composed,Caraṇam,151.527,252.914,101.388
carnatic_ab_159_Ramakrishnaru_Manaegae_s003_composed,carnatic_159_Ramakrishnaru_Manaegae,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_159_Ramakrishnaru_Manaegae_s003_composed.wav,303.074,10.0,3526202465,composed,Caraṇam,252.914,363.476,110.561
carnatic_ab_15_Samajavarada_s000_composed,carnatic_15_Samajavarada,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_15_Samajavarada_s000_composed.wav,28.642,10.0,2623071822,composed,Pallavi,0.894,65.573,64.679
carnatic_ab_15_Samajavarada_s001_composed,carnatic_15_Samajavarada,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_15_Samajavarada_s001_composed.wav,78.776,10.0,1545107292,composed,Anupallavi,65.573,102.4,36.827
carnatic_ab_15_Samajavarada_s002_composed,carnatic_15_Samajavarada,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_15_Samajavarada_s002_composed.wav,140.139,10.0,3081781267,composed,Caraṇam,102.4,188.697,86.297
carnatic_ab_161_Chalamelara_Saketha_Rama_s000_composed,carnatic_161_Chalamelara_Saketha_Rama,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_161_Chalamelara_Saketha_Rama_s000_composed.wav,16.141,10.0,3031534585,composed,Pallavi,0.145,42.394,42.249
carnatic_ab_161_Chalamelara_Saketha_Rama_s001_composed,carnatic_161_Chalamelara_Saketha_Rama,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_161_Chalamelara_Saketha_Rama_s001_composed.wav,64.533,10.0,1414256661,composed,Anupallavi,42.394,96.235,53.841
carnatic_ab_161_Chalamelara_Saketha_Rama_s002_composed,carnatic_161_Chalamelara_Saketha_Rama,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_161_Chalamelara_Saketha_Rama_s002_composed.wav,159.034,10.0,109851478,composed,Caraṇam,96.235,232.654,136.419
carnatic_ab_162_Kalilo_Hari_Smrana_s000_composed,carnatic_162_Kalilo_Hari_Smrana,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_162_Kalilo_Hari_Smrana_s000_composed.wav,11.945,10.0,1127835806,composed,Pallavi,0.046,34.708,34.662
carnatic_ab_162_Kalilo_Hari_Smrana_s001_composed,carnatic_162_Kalilo_Hari_Smrana,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_162_Kalilo_Hari_Smrana_s001_composed.wav,47.004,10.0,1083623208,composed,Anupallavi,34.708,69.166,34.458
carnatic_ab_162_Kalilo_Hari_Smrana_s002_composed,carnatic_162_Kalilo_Hari_Smrana,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_162_Kalilo_Hari_Smrana_s002_composed.wav,114.292,10.0,1212652988,composed,Caraṇam,69.166,170.188,101.021
carnatic_ab_163_Ninnaiye_rathi_s000_composed,carnatic_163_Ninnaiye_rathi,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_163_Ninnaiye_rathi_s000_composed.wav,52.444,10.0,2723488330,composed,Pallavi,0.163,114.503,114.341
carnatic_ab_163_Ninnaiye_rathi_s001_composed,carnatic_163_Ninnaiye_rathi,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_163_Ninnaiye_rathi_s001_composed.wav,165.595,10.0,1351879316,composed,Caraṇam,114.503,227.503,113.0
carnatic_ab_163_Ninnaiye_rathi_s002_composed,carnatic_163_Ninnaiye_rathi,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_163_Ninnaiye_rathi_s002_composed.wav,290.5,10.0,2240152536,composed,Caraṇam,227.503,363.241,135.737
carnatic_ab_164_Mangalam_s000_composed,carnatic_164_Mangalam,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_164_Mangalam_s000_composed.wav,20.261,10.0,3055996186,composed,Caraṇam,17.247,33.919,16.672
carnatic_ab_164_Mangalam_s001_composed,carnatic_164_Mangalam,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_164_Mangalam_s001_composed.wav,43.382,10.0,1358687457,composed,Caraṇam,33.919,62.407,28.488
carnatic_ab_165_Deenarakshaka_s000_alaap,carnatic_165_Deenarakshaka,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_165_Deenarakshaka_s000_alaap.wav,175.936,10.0,3033501565,alaap,Vocal ālāp,0.598,360.664,360.066
carnatic_ab_165_Deenarakshaka_s001_alaap,carnatic_165_Deenarakshaka,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_165_Deenarakshaka_s001_alaap.wav,442.19,10.0,2183071418,alaap,Violin ālāp,360.664,533.314,172.65
carnatic_ab_165_Deenarakshaka_s002_composed,carnatic_165_Deenarakshaka,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_165_Deenarakshaka_s002_composed.wav,589.687,10.0,1389627892,composed,Pallavi,533.314,655.682,122.367
carnatic_ab_165_Deenarakshaka_s003_composed,carnatic_165_Deenarakshaka,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_165_Deenarakshaka_s003_composed.wav,730.914,10.0,3435154266,composed,Anupallavi,655.682,815.731,160.049
carnatic_ab_165_Deenarakshaka_s004_composed,carnatic_165_Deenarakshaka,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_165_Deenarakshaka_s004_composed.wav,864.157,10.0,365873288,composed,Caraṇam,815.731,922.992,107.262
carnatic_ab_166_O_Rangashayee_s000_alaap,carnatic_166_O_Rangashayee,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_166_O_Rangashayee_s000_alaap.wav,503.48,10.0,554981712,alaap,Vocal ālāp,0.294,1017.551,1017.257
carnatic_ab_166_O_Rangashayee_s001_alaap,carnatic_166_O_Rangashayee,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_166_O_Rangashayee_s001_alaap.wav,1329.248,10.0,1434653744,alaap,Violin ālāp,1017.551,1651.102,633.551
carnatic_ab_166_O_Rangashayee_s002_composed,carnatic_166_O_Rangashayee,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_166_O_Rangashayee_s002_composed.wav,1777.635,10.0,1357833950,composed,Pallavi,1651.102,1914.465,263.363
carnatic_ab_166_O_Rangashayee_s003_composed,carnatic_166_O_Rangashayee,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_166_O_Rangashayee_s003_composed.wav,1988.437,10.0,3499158095,composed,Anupallavi,1914.465,2072.033,157.567
carnatic_ab_166_O_Rangashayee_s004_composed,carnatic_166_O_Rangashayee,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_166_O_Rangashayee_s004_composed.wav,2206.289,10.0,3976586702,composed,Caraṇam,2072.033,2350.367,278.335
carnatic_ab_166_O_Rangashayee_s005_tani,carnatic_166_O_Rangashayee,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_166_O_Rangashayee_s005_tani.wav,3537.911,10.0,2085735281,tani,Tani āvartana,3302.433,3783.871,481.438
carnatic_ab_167_Sama_geeta_priyan_s000_alaap,carnatic_167_Sama_geeta_priyan,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_167_Sama_geeta_priyan_s000_alaap.wav,4.775,10.0,12564046,alaap,Vocal ālāp,0.359,18.547,18.188
carnatic_ab_167_Sama_geeta_priyan_s001_composed,carnatic_167_Sama_geeta_priyan,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_167_Sama_geeta_priyan_s001_composed.wav,51.924,10.0,2541080868,composed,Pallavi,18.547,94.792,76.245
carnatic_ab_167_Sama_geeta_priyan_s002_composed,carnatic_167_Sama_geeta_priyan,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_167_Sama_geeta_priyan_s002_composed.wav,123.163,10.0,3310158824,composed,Anupallavi,94.792,161.265,66.473
carnatic_ab_167_Sama_geeta_priyan_s003_composed,carnatic_167_Sama_geeta_priyan,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_167_Sama_geeta_priyan_s003_composed.wav,204.419,10.0,2775755341,composed,Caraṇam,161.265,258.547,97.282
carnatic_ab_168_Karupuram_Naarumo_s000_composed,carnatic_168_Karupuram_Naarumo,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_168_Karupuram_Naarumo_s000_composed.wav,32.802,10.0,3708552756,composed,Pallavi,0.016,75.102,75.086
carnatic_ab_168_Karupuram_Naarumo_s001_composed,carnatic_168_Karupuram_Naarumo,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_168_Karupuram_Naarumo_s001_composed.wav,124.983,10.0,3265195348,composed,Anupallavi,75.102,184.376,109.273
carnatic_ab_168_Karupuram_Naarumo_s002_composed,carnatic_168_Karupuram_Naarumo,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_168_Karupuram_Naarumo_s002_composed.wav,219.848,10.0,3861507899,composed,Caraṇam,184.376,265.647,81.272
carnatic_ab_169_Va_vela_va_s000_alaap,carnatic_169_Va_vela_va,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_169_Va_vela_va_s000_alaap.wav,113.837,10.0,3355071032,alaap,Vocal ālāp,0.325,237.819,237.494
carnatic_ab_169_Va_vela_va_s001_alaap,carnatic_169_Va_vela_va,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_169_Va_vela_va_s001_alaap.wav,302.199,10.0,177706528,alaap,Violin ālāp,237.819,376.535,138.716
carnatic_ab_169_Va_vela_va_s002_composed,carnatic_169_Va_vela_va,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_169_Va_vela_va_s002_composed.wav,396.553,10.0,751541564,composed,Pallavi,376.535,426.411,49.876
carnatic_ab_169_Va_vela_va_s003_composed,carnatic_169_Va_vela_va,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_169_Va_vela_va_s003_composed.wav,455.505,10.0,2624037191,composed,Anupallavi,426.411,494.817,68.406
carnatic_ab_169_Va_vela_va_s004_composed,carnatic_169_Va_vela_va,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_169_Va_vela_va_s004_composed.wav,565.423,10.0,2271092261,composed,Caraṇam,494.817,646.826,152.009
carnatic_ab_16_Evarura_s000_alaap,carnatic_16_Evarura,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_16_Evarura_s000_alaap.wav,291.498,10.0,1464332451,alaap,Vocal ālāp,0.539,592.898,592.36
carnatic_ab_16_Evarura_s001_alaap,carnatic_16_Evarura,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_16_Evarura_s001_alaap.wav,791.827,10.0,2612078698,alaap,Violin ālāp,592.898,1000.914,408.015
carnatic_ab_16_Evarura_s002_composed,carnatic_16_Evarura,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_16_Evarura_s002_composed.wav,1039.734,10.0,3296121890,composed,Pallavi,1000.914,1088.273,87.359
carnatic_ab_16_Evarura_s003_composed,carnatic_16_Evarura,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_16_Evarura_s003_composed.wav,1119.762,10.0,342271855,composed,Anupallavi,1088.273,1160.951,72.678
carnatic_ab_16_Evarura_s004_composed,carnatic_16_Evarura,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_16_Evarura_s004_composed.wav,1194.019,10.0,3131485977,composed,Caraṇam,1160.951,1236.648,75.697
carnatic_ab_16_Evarura_s005_tani,carnatic_16_Evarura,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_16_Evarura_s005_tani.wav,1993.713,10.0,3420620784,tani,Tani āvartana,1885.414,2112.087,226.673
carnatic_ab_16_Evarura_s006_composed,carnatic_16_Evarura,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_16_Evarura_s006_composed.wav,2132.271,10.0,3356590160,composed,Caraṇam,2112.087,2162.181,50.094
carnatic_ab_178_Muruga_Muruga_Muruga_s000_composed,carnatic_178_Muruga_Muruga_Muruga,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_178_Muruga_Muruga_Muruga_s000_composed.wav,56.524,10.0,3542694233,composed,Pallavi nāṭakurinji,0.859,122.286,121.427
carnatic_ab_178_Muruga_Muruga_Muruga_s001_composed,carnatic_178_Muruga_Muruga_Muruga,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_178_Muruga_Muruga_Muruga_s001_composed.wav,157.248,10.0,681297292,composed,Caraṇam sahānā,122.286,201.371,79.086
carnatic_ab_178_Muruga_Muruga_Muruga_s002_composed,carnatic_178_Muruga_Muruga_Muruga,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_178_Muruga_Muruga_Muruga_s002_composed.wav,258.36,10.0,2164040202,composed,Caraṇam bāgēśrī,201.371,325.388,124.016
carnatic_ab_178_Muruga_Muruga_Muruga_s003_composed,carnatic_178_Muruga_Muruga_Muruga,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_178_Muruga_Muruga_Muruga_s003_composed.wav,392.331,10.0,2357812851,composed,Caraṇam hamīr kalyāṇi,325.388,468.473,143.086
carnatic_ab_178_Muruga_Muruga_Muruga_s004_composed,carnatic_178_Muruga_Muruga_Muruga,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_178_Muruga_Muruga_Muruga_s004_composed.wav,534.617,10.0,3752636753,composed,Caraṇam dēś,468.473,610.629,142.155
carnatic_ab_178_Muruga_Muruga_Muruga_s005_composed,carnatic_178_Muruga_Muruga_Muruga,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_178_Muruga_Muruga_Muruga_s005_composed.wav,681.782,10.0,1254580866,composed,Caraṇaṁ suraṭi rāgamālika,610.629,762.122,151.494
carnatic_ab_179_Chenduril_Nindradum_Kanda_s000_composed,carnatic_179_Chenduril_Nindradum_Kanda,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_179_Chenduril_Nindradum_Kanda_s000_composed.wav,32.406,10.0,3641060112,composed,Pallavi,0.557,74.165,73.607
carnatic_ab_179_Chenduril_Nindradum_Kanda_s001_composed,carnatic_179_Chenduril_Nindradum_Kanda,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_179_Chenduril_Nindradum_Kanda_s001_composed.wav,105.413,10.0,3790457156,composed,Anupallavi,74.165,146.982,72.818
carnatic_ab_179_Chenduril_Nindradum_Kanda_s002_composed,carnatic_179_Chenduril_Nindradum_Kanda,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_179_Chenduril_Nindradum_Kanda_s002_composed.wav,229.617,10.0,2067278087,composed,Caraṇam,146.982,323.004,176.022
carnatic_ab_17_Eranapai_s000_alaap,carnatic_17_Eranapai,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_17_Eranapai_s000_alaap.wav,8.498,10.0,3490726520,alaap,Vocal ālāp,0.661,25.78,25.118
carnatic_ab_17_Eranapai_s001_composed,carnatic_17_Eranapai,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_17_Eranapai_s001_composed.wav,32.868,10.0,548458194,composed,Pallavi,25.78,50.212,24.433
carnatic_ab_17_Eranapai_s002_composed,carnatic_17_Eranapai,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_17_Eranapai_s002_composed.wav,53.686,10.0,799749776,composed,Anupallavi,50.212,68.131,17.918
carnatic_ab_17_Eranapai_s003_composed,carnatic_17_Eranapai,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_17_Eranapai_s003_composed.wav,100.197,10.0,2608290099,composed,Caraṇam,96.607,112.849,16.242
carnatic_ab_180_Ninne_Bhajana_s000_alaap,carnatic_180_Ninne_Bhajana,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_180_Ninne_Bhajana_s000_alaap.wav,16.117,10.0,2689342953,alaap,Vocal ālāp,0.215,42.91,42.696
carnatic_ab_180_Ninne_Bhajana_s001_composed,carnatic_180_Ninne_Bhajana,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_180_Ninne_Bhajana_s001_composed.wav,92.345,10.0,2128801218,composed,Pallavi,42.91,150.906,107.996
carnatic_ab_180_Ninne_Bhajana_s002_composed,carnatic_180_Ninne_Bhajana,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_180_Ninne_Bhajana_s002_composed.wav,190.94,10.0,3346803143,composed,Anupallavi,150.906,240.473,89.567
carnatic_ab_180_Ninne_Bhajana_s003_composed,carnatic_180_Ninne_Bhajana,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_180_Ninne_Bhajana_s003_composed.wav,279.403,10.0,2234647778,composed,Caraṇam,240.473,328.0,87.527
carnatic_ab_181_Nera_Nammiti_s000_composed,carnatic_181_Nera_Nammiti,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_181_Nera_Nammiti_s000_composed.wav,42.117,10.0,4238403574,composed,Pallavi,0.157,93.704,93.547
carnatic_ab_181_Nera_Nammiti_s001_composed,carnatic_181_Nera_Nammiti,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_181_Nera_Nammiti_s001_composed.wav,126.117,10.0,3798893569,composed,Anupallavi,93.704,168.902,75.198
carnatic_ab_181_Nera_Nammiti_s002_composed,carnatic_181_Nera_Nammiti,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_181_Nera_Nammiti_s002_composed.wav,297.565,10.0,2472297274,composed,Caraṇam,292.026,313.597,21.571
carnatic_ab_182_Dinamani_Vamsa_s000_alaap,carnatic_182_Dinamani_Vamsa,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_182_Dinamani_Vamsa_s000_alaap.wav,95.518,10.0,1465766248,alaap,Vocal ālāp,0.929,199.706,198.777
carnatic_ab_182_Dinamani_Vamsa_s001_alaap,carnatic_182_Dinamani_Vamsa,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_182_Dinamani_Vamsa_s001_alaap.wav,255.71,10.0,1474106793,alaap,Violin ālāp,199.706,322.432,122.726
carnatic_ab_182_Dinamani_Vamsa_s002_composed,carnatic_182_Dinamani_Vamsa,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_182_Dinamani_Vamsa_s002_composed.wav,389.557,10.0,4136669129,composed,Pallavi,322.432,466.396,143.964
carnatic_ab_182_Dinamani_Vamsa_s003_composed,carnatic_182_Dinamani_Vamsa,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_182_Dinamani_Vamsa_s003_composed.wav,537.641,10.0,2439590136,composed,Anupallavi,466.396,619.09,152.694
carnatic_ab_182_Dinamani_Vamsa_s004_composed,carnatic_182_Dinamani_Vamsa,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_182_Dinamani_Vamsa_s004_composed.wav,718.101,10.0,3725578190,composed,Caraṇam,619.09,826.697,207.607
carnatic_ab_183_Chakkani_Raja_s000_alaap,carnatic_183_Chakkani_Raja,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_183_Chakkani_Raja_s000_alaap.wav,382.3,10.0,2902614813,alaap,Vocal ālāp,0.155,773.875,773.72
