ref_id,corpus,source_track_id,audio_path,duration_sec,samplerate,channels,raagas,taalas,artists,works,work_mbids,role,source_md5
carnatic_54_Thillana_Pahadi,carnatic,54_Thillana_Pahadi,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Akkarai Sisters at Arkay by Akkarai Sisters/Thillana Pahadi/Thillana Pahadi.mp3.mp3,281.928,44100,2,Pahāḍi,Ādi,Akkarai Sisters,Thillana,6bf013a9-8c0b-40b5-9b1b-70807479a650,library_and_test_source,26e3d71351f248130e72f3e308c11bc7
carnatic_55_Enadhu_Manam_Kavalai,carnatic,55_Enadhu_Manam_Kavalai,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Dr S Sundar at Arkay by S Sundar/Enadhu Manam Kavalai/Enadhu Manam Kavalai.mp3.mp3,396.03,44100,2,Harikāmbhōji,Ādi,S Sundar,Enadu Manam,2a1614cd-867f-4c60-bf59-2a01b16f18cf,library_only,d8f8a98cb32345a2a8449b88c01c53b5
carnatic_56_Purahara_Nandana,carnatic,56_Purahara_Nandana,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Dr S Sundar at Arkay by S Sundar/Purahara Nandana/Purahara Nandana.mp3.mp3,191.387,44100,2,Hamīr kaḷyaṇi,Ādi,S Sundar,Purahara Nandana,9ef25893-3e31-481e-948b-6efd79449fa0,library_and_test_source,46dc48d034ce0027ae1723b302fd841b
carnatic_57_Nannu_Brova_Neeku,carnatic,57_Nannu_Brova_Neeku,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Dr S Sundar at Arkay by S Sundar/Nannu Brova Neeku/Nannu Brova Neeku.mp3.mp3,377.275,44100,2,Ābhōgi,Ādi,S Sundar,Nannu Brova nee,a1efd91e-ebe9-4afb-8d8c-1e862bf5da06,library_only,8defcabce1672364bf125584669a4c9b
carnatic_58_Nera_Nammiti,carnatic,58_Nera_Nammiti,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Dr S Sundar at Arkay by S Sundar/Nera Nammiti/Nera Nammiti.mp3.mp3,357.512,44100,2,Rāgamālika,Rūpaka,S Sundar,Nere nambide ninna charana,439735f5-56e0-40e1-a402-308f4ea6fdcd,library_and_test_source,de7860c1e771e0d1375a5f0fe65616f4
carnatic_59_Parvathi_Ninnu_Neranammiti,carnatic,59_Parvathi_Ninnu_Neranammiti,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Dr S Sundar at Arkay by S Sundar/Parvathi Ninnu Neranammiti/Parvathi Ninnu Neranammiti.mp3.mp3,271.27,44100,2,Kalgaḍa,Ādi,S Sundar,Parvathi Ninnu,4dba49fc-19ac-421e-b45b-1716843a50dc,library_and_test_source,c70ab57fd4fb32b1ca76ef633651e804
carnatic_60_Geetha_Vaadya_Natana,carnatic,60_Geetha_Vaadya_Natana,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Dr S Sundar at Arkay by S Sundar/Geetha Vaadya Natana/Geetha Vaadya Natana.mp3.mp3,2979.175,44100,2,Nāṭakapriya,Ādi,S Sundar,Geetha Vaadya Natana,2a106641-5c20-4271-a1f6-c01b60d01e37,library_and_test_source,0a71710ef57e0519cb3d0116f693cf17
carnatic_61_Sudhaamayee,carnatic,61_Sudhaamayee,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Dr S Sundar at Arkay by S Sundar/Sudhaamayee/Sudhaamayee.mp3.mp3,1614.852,44100,2,Amṛtavarṣiṇi,Rūpaka,S Sundar,Sudhamayi,3418bfc3-d9a1-41c6-b901-485ff86c774f,library_and_test_source,d4b928d218db2154d49d3aee01c8d401
carnatic_62_Shloka_Namaste_Sarvalokaanam,carnatic,62_Shloka_Namaste_Sarvalokaanam,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Dr S Sundar at Arkay by S Sundar/Shloka Namaste Sarvalokaanam/Shloka Namaste Sarvalokaanam.mp3.mp3,285.414,44100,2,,,S Sundar,Namaste Sarvalokaanam,6b93b3c8-5427-4b5e-b63a-b97db8728255,library_only,657ad797d6b700b4fba793c4a54f022d
carnatic_63_Vanajaksha_Ninne_Nammiti,carnatic,63_Vanajaksha_Ninne_Nammiti,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Dr S Sundar at Arkay by S Sundar/Vanajaksha Ninne Nammiti/Vanajaksha Ninne Nammiti.mp3.mp3,339.136,44100,2,Behāg,Ādi,S Sundar,Vanajaksha Ninne Nammitti,da2f1dd3-50e2-423f-9e35-4942bdae8b38,library_only,0dd51f78be4b8bbc5dd92b61a5f8b95a
carnatic_64_Jaya_Jaya_Padmanabhanujese,carnatic,64_Jaya_Jaya_Padmanabhanujese,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Dr S Sundar at Arkay by S Sundar/Jaya Jaya Padmanabhanujese/Jaya Jaya Padmanabhanujese.mp3.mp3,385.216,44100,2,Maṇirangu,Ādi,S Sundar,Jaya Jaya Padmanabanujese,3737c9e8-4beb-419f-98de-9891149df12f,library_and_test_source,f1c08db56227cb6385b295d175175389
carnatic_65_Devadi_Devanukku_Jaya_Mangalam,carnatic,65_Devadi_Devanukku_Jaya_Mangalam,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Dr S Sundar at Arkay by S Sundar/Devadi Devanukku Jaya Mangalam/Devadi Devanukku Jaya Mangalam.mp3.mp3,134.257,44100,2,Suraṭi,Khaṇḍa chāpu,S Sundar,Devadidevanukku Mangalam,f0294877-8770-448e-b93f-b00bd1180749,library_only,1661be9d021b2f387f3602f2a8922ef8
carnatic_66_Kannanai_Paadu_Maname,carnatic,66_Kannanai_Paadu_Maname,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Dr S Sundar at Arkay by S Sundar/Kannanai Paadu Maname/Kannanai Paadu Maname.mp3.mp3,376.569,44100,2,Kalyāṇi,Ādi,S Sundar,Kannanai Padu Maname,8e4b3245-afb3-49f2-9871-217c3cb90b94,library_and_test_source,403077a1d2a60f125c30738297ee1d75
carnatic_67_Paahi_Maam_Sri,carnatic,67_Paahi_Maam_Sri,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Dr S Sundar at Arkay by S Sundar/Paahi Maam Sri/Paahi Maam Sri.mp3.mp3,799.466,44100,2,Janaranjani,Ādi,S Sundar,Paahi Maam Sri,0e302d74-313d-4b10-94e1-a13cdb8eb7cf,library_and_test_source,272474fafcd4b6ff4e9b67ada8c4f44f
carnatic_68_Eppadi_Manam_Thunindhadho,carnatic,68_Eppadi_Manam_Thunindhadho,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Dr S Sundar at Arkay by S Sundar/Eppadi Manam Thunindhadho/Eppadi Manam Thunindhadho.mp3.mp3,453.134,44100,2,Hussēnī,Miśra chāpu,S Sundar,Eppadi Manam,2b1755b8-d1ec-4a4b-854a-93b05a33be10,library_and_test_source,e0ed40fac0ec24768ff1d7f794e200e0
carnatic_69_Munnu_Ravana,carnatic,69_Munnu_Ravana,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Vasundara Rajagopal at Arkay by Vasundara Rajagopal/Munnu Ravana/Munnu Ravana.mp3.mp3,195.201,44100,2,Tōḍi,Miśra-jāti jhaṁpe,Vasundara Rajagopal,Munnu Ravana Badha Norvaka Vibhishanudu,1dfb0396-0424-4783-bfba-939895dc6c1a,library_only,ec0b6bbbfff1df31a97ed3ac0099da06
carnatic_70_Shlokham,carnatic,70_Shlokham,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Vasundara Rajagopal at Arkay by Vasundara Rajagopal/Shlokham/Shlokham.mp3.mp3,2357.173,44100,2,,,Vasundara Rajagopal,Malmaruga Shanmukha,80ddff20-13ca-4bb1-94ec-198a48a61001,library_only,9f8a666801dd55a89cd335d5a6370387
carnatic_71_Pranamamyaham_Sri_Prananatham,carnatic,71_Pranamamyaham_Sri_Prananatham,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Vasundara Rajagopal at Arkay by Vasundara Rajagopal/Pranamamyaham Sri Prananatham/Pranamamyaham Sri Prananatham.mp3.mp3,1410.522,44100,2,Ranjani,,Vasundara Rajagopal,Pranamamyaham,426630dc-26b3-4ae5-8445-e931e50e299f,library_and_test_source,b3bca007437ef1de687cfa1a771f660f
carnatic_72_Ni_Ninaindhal_Aagadhadhu,carnatic,72_Ni_Ninaindhal_Aagadhadhu,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Vasundara Rajagopal at Arkay by Vasundara Rajagopal/Ni Ninaindhal Aagadhadhu/Ni Ninaindhal Aagadhadhu.mp3.mp3,340.808,44100,2,Jōnpuri,Ādi,Vasundara Rajagopal,Nee Ninaindal,c22021ef-0133-4c4b-9322-771a439b34f0,library_and_test_source,a1194e50ed15eb6f420ad155153821a7
carnatic_73_Chandrashekharam_Sada_Bhajeham,carnatic,73_Chandrashekharam_Sada_Bhajeham,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Vasundara Rajagopal at Arkay by Vasundara Rajagopal/Chandrashekharam Sada Bhajeham/Chandrashekharam Sada Bhajeham.mp3.mp3,300.84,44100,2,Mārgahindōḷaṁ,Ādi,Vasundara Rajagopal,Chandrashekharam Sada Bhajeham,359cda3b-f441-4c44-a7cf-e74498482729,library_and_test_source,8f7163c1dc2a3c6eaefa245c09adf79e
carnatic_74_Sri_Jalandara,carnatic,74_Sri_Jalandara,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Vasundara Rajagopal at Arkay by Vasundara Rajagopal/Sri Jalandara/Sri Jalandara.mp3.mp3,382.055,44100,2,Gaṁbhīra nāṭa,Ādi,Vasundara Rajagopal,Sri Jalandhara,01ab77b9-bf6f-4b37-a5af-7efe52726541,library_and_test_source,ab61943b7b543138158ff7f04e290b19
carnatic_75_Amba_Nilambari,carnatic,75_Amba_Nilambari,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Vasundara Rajagopal at Arkay by Vasundara Rajagopal/Amba Nilambari/Amba Nilambari.mp3.mp3,500.416,44100,2,Nīlāṁbari,Ādi,Vasundara Rajagopal,Amba Nilambari,1cb9f8f2-b7b2-48f6-a1a4-757152ef1c08,library_and_test_source,b5dde46d36b16dda471110640838723d
carnatic_76_Ninnuvina_Marigalada,carnatic,76_Ninnuvina_Marigalada,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Vasundara Rajagopal at Arkay by Vasundara Rajagopal/Ninnuvina Marigalada/Ninnuvina Marigalada.mp3.mp3,1364.207,44100,2,Rītigauḷa,Ādi,Vasundara Rajagopal,Ninnuvina,7c0f32b6-f919-4e4f-97e9-d0b56fec66b0,library_and_test_source,fbf06f6159a6f97d749977d8f29a6ccd
carnatic_77_Avani_Sutha,carnatic,77_Avani_Sutha,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Vasundara Rajagopal at Arkay by Vasundara Rajagopal/Avani Sutha/Avani Sutha.mp3.mp3,85.252,44100,2,Nādanāmakriya,Ādi,Vasundara Rajagopal,Avani suta natha,b4ec9ea4-d7be-4bdb-b31b-6ecd80f2ac38,library_only,f84549a4ae359fe269b7a61c69b52a31
carnatic_78_Rama_Neepai,carnatic,78_Rama_Neepai,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Kanakadurga Venkatesh at Arkay by Kanakadurga Venkatesh/Rama Neepai/Rama Neepai.mp3.mp3,773.343,44100,2,Kedāraṁ,Ādi,Kanakadurga Venkatesh,Rama Neepai,697da1f4-73a9-47e3-9643-cdbacfd576d7,library_and_test_source,0c4b69b57db94ff1c29c10f40546912d
carnatic_79_Etulabrotuva,carnatic,79_Etulabrotuva,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Kanakadurga Venkatesh at Arkay by Kanakadurga Venkatesh/Etulabrotuva/Etulabrotuva.mp3.mp3,640.928,44100,2,Cakravākaṁ,Miśra chāpu,Kanakadurga Venkatesh,Etula brotuvo,9da8d6db-ad0f-4a14-a0ba-19f469103047,library_and_test_source,565f08f59ac3e4efdcb5f2610cea320f
carnatic_80_Lokavana_Chatura,carnatic,80_Lokavana_Chatura,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Kanakadurga Venkatesh at Arkay by Kanakadurga Venkatesh/Lokavana Chatura/Lokavana Chatura.mp3.mp3,2026.646,44100,2,Bēgaḍa,Ādi,Kanakadurga Venkatesh,Lokavanachatura,662026de-2cf4-41a4-8708-880be801624e,library_and_test_source,c971ed3523d236b6917dc090139450f2
carnatic_81_Enthavedukonthu_Raghava,carnatic,81_Enthavedukonthu_Raghava,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Kanakadurga Venkatesh at Arkay by Kanakadurga Venkatesh/Enthavedukonthu Raghava/Enthavedukonthu Raghava.mp3.mp3,454.78,44100,2,Sarasvatī manōhari,Ādi,Kanakadurga Venkatesh,Entha Vedukondu Raghava,f80b5802-8d9d-4f29-a17f-c0682302c7d3,library_and_test_source,52ab854ad5c1df3350acc18d1a554361
carnatic_82_Koluvamaregatha,carnatic,82_Koluvamaregatha,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Kanakadurga Venkatesh at Arkay by Kanakadurga Venkatesh/Koluvamaregatha/Koluvamaregatha.mp3.mp3,3002.711,44100,2,Tōḍi,Ādi,Kanakadurga Venkatesh,Koluvamaregada kodandapani,a1aed288-5108-457e-a6c1-a67deac35e01,library_only,4ac153daa076cba17a4d8a1b6662cff0
carnatic_83_Neevada_Negana,carnatic,83_Neevada_Negana,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Kanakadurga Venkatesh at Arkay by Kanakadurga Venkatesh/Neevada Negana/Neevada Negana.mp3.mp3,356.716,44100,2,Sāranga,Khaṇḍa chāpu,Kanakadurga Venkatesh,Nivada Negana,c86e44bb-6dde-4dc1-a0f7-5c92428779ad,library_and_test_source,1753f3848784bde3b3be20641c7a9345
carnatic_84_Vara_Leela_Gana_Lola,carnatic,84_Vara_Leela_Gana_Lola,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Kanakadurga Venkatesh at Arkay by Kanakadurga Venkatesh/Vara Leela Gana Lola/Vara Leela Gana Lola.mp3.mp3,110.146,44100,2,Śankarābharaṇaṁ,Ādi,Kanakadurga Venkatesh,Vara Leela Gana Lola,620ddb29-d292-44f9-b386-05a38664a2f0,library_and_test_source,6b3961644b63376a88bf2577127e169d
carnatic_85_Chinnanchiru_Kiliye,carnatic,85_Chinnanchiru_Kiliye,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Mahati at Arkay by Mahati/Chinnanchiru Kiliye/Chinnanchiru Kiliye.mp3.mp3,316.435,44100,2,Rāgamālika,Ādi,Mahati,Chinnajirukiliye Kannama,3660a6a8-adfe-421b-9928-64578ed74662,library_only,8833482e37a567d29eef8b3429b462ac
carnatic_86_Gopi_Gopala_Bala,carnatic,86_Gopi_Gopala_Bala,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Mahati at Arkay by Mahati/Gopi Gopala Bala/Gopi Gopala Bala.mp3.mp3,478.055,44100,2,,Ādi,Mahati,Gopi Gopala Bala,e25ce772-3b96-4db3-9705-90ad5fe11c5f,library_only,d7e1c64dd34517f1cf51a968ba58b484
carnatic_87_Pavamana_Suttudu_Pattu,carnatic,87_Pavamana_Suttudu_Pattu,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Mahati at Arkay by Mahati/Pavamana Suttudu Pattu/Pavamana Suttudu Pattu.mp3.mp3,80.079,44100,2,Saurāṣtraṁ,Ādi,Mahati,Pavamana Suthudu,325a7de3-1cc2-42c5-b34f-a9c5a38301c8,library_only,31ccc684e069028da189a82a21acb624
carnatic_88_Kannallavo_Swami,carnatic,88_Kannallavo_Swami,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Mahati at Arkay by Mahati/Kannallavo Swami/Kannallavo Swami.mp3.mp3,393.549,44100,2,Suraṭi,Ādi,Mahati,Kannallavo Swami,2b17cb13-8fc0-4454-8df6-246099a16616,library_and_test_source,152ed3b86255d324deeef38b136c2879
carnatic_89_Padavini,carnatic,89_Padavini,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Mahati at Arkay by Mahati/Padavini/Padavini.mp3.mp3,300.814,44100,2,Sālaga bhairavi,Ādi,Mahati,Padavini,8ef98b34-96c0-4b1e-bdaf-88a9c00fa2b5,library_and_test_source,f5b2b146b23a604838e77517d9f3f54d
carnatic_90_Vandu_Ketpaar_Illayo,carnatic,90_Vandu_Ketpaar_Illayo,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Mahati at Arkay by Mahati/Vandu Ketpaar Illayo/Vandu Ketpaar Illayo.mp3.mp3,421.97,44100,2,Rāgamālika,Ādi,Mahati,Vandu Ketpaar Illayo,c4e68860-9373-44b2-bc0a-6eda086b4dba,library_only,ca3647f32900f4d7202882b463ead39d
carnatic_91_Ragam_Tanam_Pallavi,carnatic,91_Ragam_Tanam_Pallavi,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Mahati at Arkay by Mahati/Ragam Tanam Pallavi/Ragam Tanam Pallavi.mp3.mp3,4580.063,44100,2,Ṣanmukhapriya,Ādi,Mahati,Ragam Tanam Pallavi,d72e0073-f65a-48eb-84e6-6110b638af69,library_and_test_source,5c11250432738111ed5f790a9e270c2a
carnatic_92_Tillana,carnatic,92_Tillana,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Mahati at Arkay by Mahati/Tillana/Tillana.mp3.mp3,361.34,44100,2,Dvijāvanti,Ādi,Mahati,Tillana,10122368-ee77-4157-9a0a-07ca1aed97df,library_and_test_source,e57a8f0bf18e33b6664be0f4bb093965
carnatic_93_Sharanagatha_Vatsale,carnatic,93_Sharanagatha_Vatsale,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Mahati at Arkay by Mahati/Sharanagatha Vatsale/Sharanagatha Vatsale.mp3.mp3,251.495,44100,2,Kathanakutūhalaṁ,Ādi,Mahati,Sharanagatha Vatsale,854c53c3-7b78-4472-b1ba-a262fedc1d2a,library_and_test_source,f62ddadaf9685a7edb6140c39bd43404
carnatic_94_Hiranmayeem,carnatic,94_Hiranmayeem,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Mahati at Arkay by Mahati/Hiranmayeem/Hiranmayeem.mp3.mp3,1494.375,44100,2,Lalita,Rūpaka,Mahati,Hiranmayi,24ad75f0-b63e-4473-b337-08afc16508a9,library_and_test_source,bb4377790f7d3be799366b747a07aa0d
carnatic_95_Sogasuga,carnatic,95_Sogasuga,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/N J Nandini in Arkay by N J Nandini/Sogasuga/Sogasuga.mp3.mp3,511.079,44100,2,,,N J Nandini,Sogasuga,3107dc55-4be4-4dc7-a33b-923a8b09c498,library_only,957899d5f9d003660d238573df8d3428
carnatic_96_Dharini_Telusukonti,carnatic,96_Dharini_Telusukonti,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/N J Nandini in Arkay by N J Nandini/Dharini Telusukonti/Dharini Telusukonti.mp3.mp3,2014.584,44100,2,,,N J Nandini,Dharini,c6d4d2e0-4f31-417f-bf41-618f4bfd4d04,library_only,3de39f650001b22ffd0a1d8f63d2005b
carnatic_97_Merusamana,carnatic,97_Merusamana,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/N J Nandini in Arkay by N J Nandini/Merusamana/Merusamana.mp3.mp3,1134.221,44100,2,,,N J Nandini,Merusamana,5bcf8e8a-94df-4684-af3a-7809f9878304,library_only,8ce3eb59bf46b6b19f6db7805374e6ee
carnatic_98_Marugelara,carnatic,98_Marugelara,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/N J Nandini in Arkay by N J Nandini/Marugelara/Marugelara.mp3.mp3,396.919,44100,2,,,N J Nandini,Marugelara,179df779-a85d-4ce3-8ce0-ae01f6b2d8f9,library_only,5741e3a85f7fcd1b1a9b2135fc9ad994
carnatic_99_Karuna_Ela_Gante,carnatic,99_Karuna_Ela_Gante,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/N J Nandini in Arkay by N J Nandini/Karuna Ela Gante/Karuna Ela Gante.mp3.mp3,937.982,44100,2,,,N J Nandini,Karuna Yela Kante,42c428ac-08f9-4cbd-a381-2a66c49ac2e6,library_only,a775c08268c5f8f250da62927a37f69c
carnatic_100_Pavamaana_Suthudu_Pattu,carnatic,100_Pavamaana_Suthudu_Pattu,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Live at Vani Mahal by Sanjay Subrahmanyan/Pavamaana Suthudu Pattu/Sanjay Subrahmanyan - Pavamaana Suthudu Pattu.mp3,42.505,44100,2,Saurāṣtraṁ,Ādi,Sanjay Subrahmanyan,Pavamana Suthudu,325a7de3-1cc2-42c5-b34f-a9c5a38301c8,library_only,0dd5b74fd6437418d3bf7c2676b38ff1
carnatic_101_Maname_Kanamum,carnatic,101_Maname_Kanamum,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Live at Vani Mahal by Sanjay Subrahmanyan/Maname Kanamum/Sanjay Subrahmanyan - Maname Kanamum.mp3,187.427,44100,2,Karṇāṭaka dēvagāndhāri,Ādi,Sanjay Subrahmanyan,Maname kanamum,90aa25cb-3985-4b83-9ce5-3421cab29998,library_and_test_source,6582433e3a0835de555413151a550db5
carnatic_102_Ennadu_Jootuno,carnatic,102_Ennadu_Jootuno,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Live at Vani Mahal by Sanjay Subrahmanyan/Ennadu Jootuno/Sanjay Subrahmanyan - Ennadu Jootuno.mp3,1341.753,44100,2,Kalāvati,Ādi,Sanjay Subrahmanyan,Ennadu Jutuno,3b5de4fb-17e5-479c-9c47-252bd0350fd7,library_and_test_source,2bf8d0de532ac8133af3629a26a79023
carnatic_103_Paarengum,carnatic,103_Paarengum,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Live at Vani Mahal by Sanjay Subrahmanyan/Paarengum/Sanjay Subrahmanyan - Paarengum.mp3,351.36,44100,2,Kalyāṇi,Rūpaka,Sanjay Subrahmanyan,Parengum Paarthaalum,6e2992f6-ddf4-4cee-8b28-e431c4cc5083,library_only,20b3e00d81de2255265ee05102e077ac
carnatic_104_Saravanabhava_Enum,carnatic,104_Saravanabhava_Enum,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Live at Vani Mahal by Sanjay Subrahmanyan/Saravanabhava Enum/Sanjay Subrahmanyan - Saravanabhava Enum.mp3,177.37,44100,2,Ṣanmukhapriya,Ādi,Sanjay Subrahmanyan,Saravanabhava Enum,c715d0a2-ff11-4e90-bc52-6abb3430efc4,library_only,3e63cbb61b514100c37c1b298b8da978
carnatic_105_Karuvutranaal_Mudalaaga,carnatic,105_Karuvutranaal_Mudalaaga,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Live at Vani Mahal by Sanjay Subrahmanyan/Karuvutranaal Mudalaaga/Sanjay Subrahmanyan - Karuvutranaal Mudalaaga.mp3,488.173,44100,2,Rāgamālika,,Sanjay Subrahmanyan,,,library_only,6d9112cd29ac60cedf0303deb3edf6c4
carnatic_106_Aru_marundu,carnatic,106_Aru_marundu,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Live at Vani Mahal by Sanjay Subrahmanyan/Aru marundu/Sanjay Subrahmanyan - Aru marundu.mp3,851.24,44100,2,Kāṁbhōji,Rūpaka,Sanjay Subrahmanyan,Arumarundhoru,c2bc916a-048c-4655-a392-6733c874a531,library_only,64d51ce426b96a1cc2d7360dc472d5d0
carnatic_107_Eranapai,carnatic,107_Eranapai,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Live at Vani Mahal by Sanjay Subrahmanyan/Eranapai/Sanjay Subrahmanyan - Eranapai.mp3,413.32,44100,2,Tōḍi,Ādi,Sanjay Subrahmanyan,Eranapai,2d9ff47b-a9d4-4944-9cd3-55934fd8685e,library_only,b8c9ba9df4e362b3720553c11e480666
carnatic_108_Pullum_Silambena_Kan,carnatic,108_Pullum_Silambena_Kan,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Live at Vani Mahal by Sanjay Subrahmanyan/Pullum Silambena Kan/Sanjay Subrahmanyan - Pullum Silambena Kan.mp3,363.8,44100,2,Śankarābharaṇaṁ,Miśra chāpu,Sanjay Subrahmanyan,Pullum Silambena,37a22a82-57ea-41fe-be9e-5aa5114b6dab,library_only,2e09f62ba165987a672357c9db8381d3
