ref_id,corpus,source_track_id,audio_path,duration_sec,samplerate,channels,raagas,taalas,artists,works,work_mbids,role,source_md5
hindustani_49_Raag_Sawani,hindustani,49_Raag_Sawani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Raag Sawani & Bahar by Ulhas Kashalkar/Raag Sawani/Raag Sawani.mp3.mp3,1322.124,44100,2,,,Ulhas Kashalkar,,,library_only,86d71dc1680f0778ab6821a4ef9a9b45
hindustani_50_Irani_Bhairavi_Thumri,hindustani,50_Irani_Bhairavi_Thumri,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/New Signature by Brajeshwar Mukherjee/Irani Bhairavi Thumri/Irani Bhairavi Thumri.mp3.mp3,360.267,44100,2,Bhairavi,Kēharvā,Brajeshwar Mukherjee,Aaye Na Balam,5c796197-488b-41a7-8edf-fdab5f1937db,library_and_test_source,221c4b721b699e0a08cd20e493b854c3
hindustani_51_Raag_Bairagi,hindustani,51_Raag_Bairagi,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/New Signature by Brajeshwar Mukherjee/Raag Bairagi/Raag Bairagi.mp3.mp3,2513.32,44100,2,Bairāgi,ēktāl; Tīntāl,Brajeshwar Mukherjee,Mere Maname Baso Ram Abhiram Puran Ho Sab Kaam; Sur Sur Se Sadh Le Rasika Sabada Salone Laya Tala Surana,b8925ff6-9c8f-4184-8fc8-d358cfdea79b; ce27685f-0f46-413b-8a23-1cc735fba6ae,library_and_test_source,a21136e763d076ce5368803ba0e91a59
hindustani_52_Raag_Saraswati,hindustani,52_Raag_Saraswati,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/New Signature by Brajeshwar Mukherjee/Raag Saraswati/Raag Saraswati.mp3.mp3,790.0,44100,2,Sarasvati,Tīntāl,Brajeshwar Mukherjee,Khila Rahi Barana,6c2e813a-c46e-42d4-9da3-36f88f2d45b3,library_and_test_source,9a26178b84fdcd5dfef7f6580b9a493d
hindustani_53_Raag_Todi,hindustani,53_Raag_Todi,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Raag Todi by Kumar Gandharva/Raag Todi/Raag Todi.mp3.mp3,4265.653,44100,2,Tōḍī,ēktāl; Tīntāl,Kumar Gandharva,,,library_and_test_source,9b9ea1658f0d8cc00f9257c27ccc6b5e
hindustani_54_Raag_Chandrakauns,hindustani,54_Raag_Chandrakauns,"/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Raag Malkauns, Chandrakauns & Majh Khamaj Thumri by Satyasheel Deshpande/Raag Chandrakauns/Raag Chandrakauns.mp3.mp3",239.075,44100,2,Candrakauns,Tīntāl,Satyasheel Deshpande,Maane Na Mora,6fdaed52-1202-42e7-a6df-3a02f0a7c5e2,library_and_test_source,cab9ab4e2c225939f603a9ae86fd1296
hindustani_55_Majh_Khamaj_Thumri,hindustani,55_Majh_Khamaj_Thumri,"/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Raag Malkauns, Chandrakauns & Majh Khamaj Thumri by Satyasheel Deshpande/Majh Khamaj Thumri/Majh Khamaj Thumri.mp3.mp3",323.554,44100,2,Mājh khamāj,,Satyasheel Deshpande,Barsana Mein Khelata Hori,c6215977-60b9-4c28-afb8-0eb9ab486528,library_and_test_source,2aafd2b246bdb47c909354b126a1a5c5
hindustani_56_Raag_Malkauns,hindustani,56_Raag_Malkauns,"/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Raag Malkauns, Chandrakauns & Majh Khamaj Thumri by Satyasheel Deshpande/Raag Malkauns/Raag Malkauns.mp3.mp3",2318.354,44100,2,Mālkauns,Jhaptāl; Tīntāl; Tīntāl,Satyasheel Deshpande,Dekho Ajab Khel Hein; Hum Bhayee; Tute Jab Sapan,162c049b-b05c-4715-aa0e-d15774202476; 55c84423-1d1a-4f8e-a84c-1148ae0e2b83; d6d38806-ee78-44a4-a6fa-733a857d27e3,library_and_test_source,dd2b430086522d0618edb799d7fbd081
hindustani_57_Raag_Hameer,hindustani,57_Raag_Hameer,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Raag Jog & Hameer by Brajeshwar Mukherjee/Raag Hameer/Raag Hameer.mp3.mp3,901.108,44100,2,Hamīr,ēktāl; Jhaptāl,Brajeshwar Mukherjee,Madwa Piya He; Aave Miya Mandara Yaar,1bf25748-2fdd-4731-b4de-927f97810923; 7c770c05-a001-4c0b-a4b7-c58f797f01c3,library_and_test_source,8de4b0c48a39fffe9069f5be188d23c4
hindustani_58_Raag_Jog,hindustani,58_Raag_Jog,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Raag Jog & Hameer by Brajeshwar Mukherjee/Raag Jog/Raag Jog.mp3.mp3,2013.454,44100,2,Jōg,ēktāl; Tīntāl,Brajeshwar Mukherjee,Piharva Ko Biramayo; Saajan More Ghar Aayo,a9a884c5-f283-45d4-9885-83c3c3d63780; ea195430-d7e5-4a2d-a4e0-fa5e2f142a06,library_and_test_source,7a3ff1512610dbc68f72155724f80e81
hindustani_59_Bairagi,hindustani,59_Bairagi,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Geetinandan : Part-3 by Ajoy Chakrabarty/Bairagi/Bairagi.mp3.mp3,898.627,44100,2,Bairāgi,ēktāl; ēktāl,Ajoy Chakrabarty,Mere Maname Baso Ram Abhiram Puran Ho Sab Kaam; Bar Bar Har Gai,b8925ff6-9c8f-4184-8fc8-d358cfdea79b; d7a184c3-0187-4912-8708-8d12a4bd9b0a,library_and_test_source,0f9cb9b653a5a2f194fbe271941688f5
hindustani_60_Taal_and_Sur_of_Thekas,hindustani,60_Taal_and_Sur_of_Thekas,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Geetinandan : Part-3 by Ajoy Chakrabarty/Taal and Sur of Thekas/Taal and Sur of Thekas.mp3.mp3,284.093,44100,2,,,Ajoy Chakrabarty,,,library_and_test_source,ab8cea326410edf53abdbae6ee418141
hindustani_61_Shrutinandan_Concept_-_an_Introduction_by_Pandit_Ajoy_Chakrabarty,hindustani,61_Shrutinandan_Concept_-_an_Introduction_by_Pandit_Ajoy_Chakrabarty,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Geetinandan : Part-3 by Ajoy Chakrabarty/Shrutinandan Concept - an Introduction by Pandit Ajoy Chakrabarty/Shrutinandan Concept - an Introduction by Pandit Ajoy Chakrabarty.mp3.mp3,388.787,44100,2,,,Ajoy Chakrabarty,,,library_and_test_source,3397adf388ea1661f3464e1c637e1cc2
hindustani_62_Malkauns,hindustani,62_Malkauns,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Geetinandan : Part-3 by Ajoy Chakrabarty/Malkauns/Malkauns.mp3.mp3,332.8,44100,2,Mālkauns,ēktāl; Tīntāl,Ajoy Chakrabarty,Kou Na Jane Mere Manki; Tana Tadare Tana Dere Na,10382cea-bd7c-40c2-bdac-a47e92188560; b26a02d7-0b7e-470a-8fad-05d6376e9ab3,library_and_test_source,2b012131b004815882a37e0a984ef221
hindustani_63_Multani,hindustani,63_Multani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Geetinandan : Part-3 by Ajoy Chakrabarty/Multani/Multani.mp3.mp3,665.2,44100,2,Multāni,Tīntāl; Tīntāl,Ajoy Chakrabarty,Ratata Tiharo Nam Snai Tero; Sehat Ka Hal kahe Puchte Ho,8686774f-e2d8-4983-8190-9c8ae5a27473; b404ab68-c3a0-4073-adb3-e0cd501382b4,library_and_test_source,e538cc1e2c08d946926341df4da5f3ef
hindustani_64_Todi,hindustani,64_Todi,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Geetinandan : Part-3 by Ajoy Chakrabarty/Todi/Todi.mp3.mp3,540.92,44100,2,Tōḍī,Jhūmrā; Tīntāl,Ajoy Chakrabarty,Aakul Bhayi Nayika; Aag Bhum Akash Pawan Pani,42553b62-e528-415c-a42a-7c5dac9e78f6; 517e9f00-f2fc-47b7-96ae-b4319aae61c6,library_and_test_source,7c5c65c514d06a72db8b62f4dceaecb3
hindustani_65_Nat_Bhairon,hindustani,65_Nat_Bhairon,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Geetinandan : Part-3 by Ajoy Chakrabarty/Nat Bhairon/Nat Bhairon.mp3.mp3,637.733,44100,2,Naṭ bhairav,ēktāl; Jhūmrā; Tīntāl,Ajoy Chakrabarty,Pinak Dhara Shankar; Dim Tom Tana Tadim Tanana; Gada Gada Tiharee Muskan,116a0911-3402-41d2-b276-4fe637ae4b00; 12961f00-b847-4d23-b184-0d96cc4a4b26; d3f1c321-387b-4d0b-899c-1a79efe9e781,library_and_test_source,5031aaaae3c6715de21b9726201a7e99
hindustani_66_Aahir_Bhairon,hindustani,66_Aahir_Bhairon,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Geetinandan : Part-3 by Ajoy Chakrabarty/Aahir Bhairon/Aahir Bhairon.mp3.mp3,588.853,44100,2,Ahira bhairav,Jhaptāl; Tīntāl,Ajoy Chakrabarty,Kaise Ke Kara Aaun; Bhor Hi Aheerin,4f2b3957-da65-4cc9-bede-0df27fdc4bac; b161a0e2-b951-419f-901e-f60fd068d79a,library_and_test_source,d2294f221132f63927f39b36f10cd0a9
hindustani_67_Sudh_Sarang,hindustani,67_Sudh_Sarang,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Geetinandan : Part-3 by Ajoy Chakrabarty/Sudh Sarang/Sudh Sarang.mp3.mp3,804.707,44100,2,Śuddh sāraṅg,ēktāl; Tīntāl,Ajoy Chakrabarty,Aaj Ki Ghadi Subh Ho; Daras Bin Lage Dukhan Jia,54c840c1-6f10-4bff-a00f-b9f73b221a80; cad47af7-1616-4974-a91c-0df4b6152a11,library_and_test_source,a501aa76faf2e9b37a8a895a0d4cde42
hindustani_68_Raageshree,hindustani,68_Raageshree,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Geetinandan : Part-3 by Ajoy Chakrabarty/Raageshree/Raageshree.mp3.mp3,491.813,44100,2,Rāgēśrī,Jhūmrā; Tīntāl,Ajoy Chakrabarty,Sundar Naveli Nar; Nit Nayo Neh Lagayo,02b8298d-289d-4502-a09e-b3c3947edbef; f01c81f4-c752-44c5-9805-229129eb2c21,library_and_test_source,1f2744317331d1d74795bca168e86764
hindustani_69_Sudh_Kalyan,hindustani,69_Sudh_Kalyan,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Geetinandan : Part-3 by Ajoy Chakrabarty/Sudh Kalyan/Sudh Kalyan.mp3.mp3,902.813,44100,2,Śuddh kalyāṇ,ēktāl; Tīntāl,Ajoy Chakrabarty,Aaj Ki Ghadi Subh Ho; Na Karo Guman Sukh Sampad Par,54c840c1-6f10-4bff-a00f-b9f73b221a80; 26a6b400-f3dd-4b49-9891-c21bc59271fa,library_and_test_source,d6ef8e2971bf9a42af7fa5fb026a3d60
hindustani_70_Lyrics_of_all_the_Bandishes,hindustani,70_Lyrics_of_all_the_Bandishes,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Geetinandan : Part-3 by Ajoy Chakrabarty/Lyrics of all the Bandishes/Lyrics of all the Bandishes.mp3.mp3,418.52,44100,2,,,Ajoy Chakrabarty,,,library_only,579900e559a792f6f7fc2ad526818fad
hindustani_71_Bilaskhani_Todi,hindustani,71_Bilaskhani_Todi,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Geetinandan : Part-3 by Ajoy Chakrabarty/Bilaskhani Todi/Bilaskhani Todi.mp3.mp3,853.693,44100,2,Bilāsakhānī tōḍī,Tīntāl; Tīntāl,Ajoy Chakrabarty,Aankhia Bhar Aayee; Basia Bajee Mohana Shyama Ki,ba96173b-4e3d-4ebf-bade-974c1bac2cf9; c02b708b-1862-4d66-9e13-f70f26d73e03,library_and_test_source,28e0e4e49848627b9b788972f9df4128
hindustani_72_Maru_Bihag,hindustani,72_Maru_Bihag,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Geetinandan : Part-3 by Ajoy Chakrabarty/Maru Bihag/Maru Bihag.mp3.mp3,961.053,44100,2,Mārūbihāg,ēktāl; Tīntāl,Ajoy Chakrabarty,Ratiya Hamari; Ratiyan Keeni Bhor Batiya Banaye,58fa8cf3-93e6-4bc7-aa3c-a2189c4ded1a; da90dae7-0abe-4abe-8a6e-6658c1a6307f,library_and_test_source,d630f6fffa3c01a23831d607fe2a9444
hindustani_73_Kalavati,hindustani,73_Kalavati,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Geetinandan : Part-3 by Ajoy Chakrabarty/Kalavati/Kalavati.mp3.mp3,343.547,44100,2,Kalāvati,Rūpak; Tīntāl,Ajoy Chakrabarty,Mera Manhar Rasmata; Palan Lagi Mori Aankhiya,68913214-31aa-48e9-a3ba-21207df344bf; 77578b40-7b60-4ae2-9de2-9e9782752588,library_and_test_source,f1c01f515a7c9e08079dc686eb26b445
hindustani_74_Raag_Marwa,hindustani,74_Raag_Marwa,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Raag Marwa & Hameer by Sameehan Kashalkar/Raag Marwa/Raag Marwa.mp3.mp3,2039.692,48000,2,Mārvā,ēktāl; Tilavāḍā,Sameehan Kashalkar,,,library_and_test_source,3956af09708a683d8cc6980f28ace665
hindustani_75_Raag_Hameer,hindustani,75_Raag_Hameer,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Raag Marwa & Hameer by Sameehan Kashalkar/Raag Hameer/Raag Hameer.mp3.mp3,1131.544,48000,2,Hamīr,Tīntāl; Tīntāl,Sameehan Kashalkar,,,library_and_test_source,3dabf35da3760d450d3c3a24db503183
hindustani_76_Raag_Ahir_Bhairon,hindustani,76_Raag_Ahir_Bhairon,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Raag Ahir Bhairon & Todi by Omkar Dadarkar/Raag Ahir Bhairon/Raag Ahir Bhairon.mp3.mp3,2365.115,44100,2,Ahira bhairav,ēktāl; Tilavāḍā,Omkar Dadarkar,Beg Beg Aayo Mandar; Tero Jiya Sukh,4ab66ad8-3976-4b7f-9cbc-1ce2a3947005; 51283174-6aa0-482d-b084-3566bf24b60e,library_and_test_source,d0fa76381fb86817e12ca3642b1133dc
hindustani_77_Raag_Todi,hindustani,77_Raag_Todi,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Raag Ahir Bhairon & Todi by Omkar Dadarkar/Raag Todi/Raag Todi.mp3.mp3,1056.145,44100,2,Tōḍī,Tīntāl; Tīntāl,Omkar Dadarkar,Saach Saach Kije; Badhaawa Ban,1b51d216-734a-400a-bccb-e241fed9e5f2; ca3c84eb-338e-4ad4-a129-963f9d37fccf,library_and_test_source,f6e6fd57aea100fecab894e351e84a4a
hindustani_78_Raag_Poorva,hindustani,78_Raag_Poorva,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Raag Poorva & Gaud Malhar by Sameehan Kashalkar/Raag Poorva/Raag Poorva.mp3.mp3,2945.19,44100,2,,,Sameehan Kashalkar,,,library_only,2205fa1c67ea0fe68a8c61c89d86481b
hindustani_79_Raag_Gaud_Malhar,hindustani,79_Raag_Gaud_Malhar,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Raag Poorva & Gaud Malhar by Sameehan Kashalkar/Raag Gaud Malhar/Raag Gaud Malhar.mp3.mp3,952.151,44100,2,,,Sameehan Kashalkar,,,library_and_test_source,093f1defcc1739f0861047a975c145ad
hindustani_80_Bhairavi_Dadra,hindustani,80_Bhairavi_Dadra,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Raag Bihag & Bhairavi Dadra by Omkar Dadarkar/Bhairavi Dadra/Bhairavi Dadra.mp3.mp3,601.51,44100,2,Bhairavi,Dādrā,Omkar Dadarkar,Chala Re Pardesiya,59bbc6b7-38d5-4a91-9f92-3006ab970833,library_and_test_source,d1aaad56f39f074d11b692d4ab2bedba
hindustani_81_Raag_Bihag,hindustani,81_Raag_Bihag,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Raag Bihag & Bhairavi Dadra by Omkar Dadarkar/Raag Bihag/Raag Bihag.mp3.mp3,2517.017,44100,2,Bihāg,Tīntāl; Tīntāl; Tilavāḍā,Omkar Dadarkar,Dhan Dhan Re Tere Ladla; Ta Na Na Dir Dir Ta Nom; Ab Hoo Laalan Mein Ka,069c5d3f-d108-44ec-b980-585162f54146; 2dca3202-5d40-4ac2-8e3c-808292799f26; 425b1049-fb50-4af3-bdc5-541b1af2a754,library_and_test_source,e0acbf9a8180b0b186ee44873a5056d1
hindustani_82_Raag_Paraj,hindustani,82_Raag_Paraj,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Raag Bhoopali & Paraj by Sameehan Kashalkar/Raag Paraj/Raag Paraj.mp3.mp3,913.438,44100,2,,,Sameehan Kashalkar,,,library_only,95554ca79295e84b970257c5c1c9cdf2
hindustani_83_Raag_Bhoopali,hindustani,83_Raag_Bhoopali,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Raag Bhoopali & Paraj by Sameehan Kashalkar/Raag Bhoopali/Raag Bhoopali.mp3.mp3,3022.381,44100,2,,,Sameehan Kashalkar,,,library_only,b59c4262b503cef7e3da2114bdac3440
hindustani_84_Raag_Kedar,hindustani,84_Raag_Kedar,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Raag Kedar & Sohani by Sameehan Kashalkar/Raag Kedar/Raag Kedar.mp3.mp3,2622.865,44100,2,,,Sameehan Kashalkar,,,library_only,bdec55d346dadf7815538da967b5e9f5
hindustani_85_Raag_Sohani,hindustani,85_Raag_Sohani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Raag Kedar & Sohani by Sameehan Kashalkar/Raag Sohani/Raag Sohani.mp3.mp3,678.205,44100,2,,,Sameehan Kashalkar,,,library_only,63ee86057ed03586749c0b886b2122b9
hindustani_86_Raag_Khat_Todi,hindustani,86_Raag_Khat_Todi,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Anaahata by Milind Malshe/Raag Khat Todi/Raag Khat Todi.mp3.mp3,1274.764,44100,2,Khaṭa,,Milind Malshe,,,library_and_test_source,b8a0581ab1b856075c0bef7f6e4f7d63
hindustani_87_Raag_Ramgauri_&_Gauri,hindustani,87_Raag_Ramgauri_&_Gauri,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Anaahata by Milind Malshe/Raag Ramgauri & Gauri/Raag Ramgauri & Gauri.mp3.mp3,1068.501,44100,2,Gaurī,,Milind Malshe,,,library_and_test_source,234f8f976e6d04f7294b1d859521cc7f
hindustani_88_Raag_Dagori_Deepki,hindustani,88_Raag_Dagori_Deepki,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Anaahata by Milind Malshe/Raag Dagori_Deepki/Raag Dagori_Deepki.mp3.mp3,639.753,44100,2,Ḍāgori,,Milind Malshe,,,library_and_test_source,6d67b243fa5e0b60a413f91d95f9ff12
hindustani_89_Raag_Sohani,hindustani,89_Raag_Sohani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Anaahata by Milind Malshe/Raag Sohani/Raag Sohani.mp3.mp3,87.577,44100,2,Sōhinī,,Milind Malshe,,,library_only,67664c6b1f580e7e49d6989cb677479a
hindustani_90_Raag_Triveni,hindustani,90_Raag_Triveni,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Anaahata by Milind Malshe/Raag Triveni/Raag Triveni.mp3.mp3,1508.638,44100,2,Trivēṇī gauri,,Milind Malshe,,,library_and_test_source,b2c9672e28c9675c9fb939d448b9cdec
hindustani_91_Raag_Komal_Rishav_Aasavari,hindustani,91_Raag_Komal_Rishav_Aasavari,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Anaahata by Milind Malshe/Raag Komal Rishav Aasavari/Raag Komal Rishav Aasavari.mp3.mp3,1429.121,44100,2,Kōmal riṣabh asāvēri,,Milind Malshe,,,library_and_test_source,9073a4fbe0de5800a3de0c7091960f57
hindustani_92_Raag_Sooha_Kanada,hindustani,92_Raag_Sooha_Kanada,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Anaahata by Milind Malshe/Raag Sooha Kanada/Raag Sooha Kanada.mp3.mp3,971.195,44100,2,Suhā,,Milind Malshe,,,library_and_test_source,0a6f62df47d67becf9adde061995accc
hindustani_93_Raag_Lalita_Gauri,hindustani,93_Raag_Lalita_Gauri,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Anaahata by Milind Malshe/Raag Lalita Gauri/Raag Lalita Gauri.mp3.mp3,991.021,44100,2,Gaurī,,Milind Malshe,,,library_and_test_source,fbd5ec1512207c996a703cd5b941fc3f
hindustani_94_Raag_Hindol_Pancham,hindustani,94_Raag_Hindol_Pancham,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Anaahata by Milind Malshe/Raag Hindol Pancham/Raag Hindol Pancham.mp3.mp3,727.524,44100,2,Hindōl pañcam,,Milind Malshe,,,library_and_test_source,d3a390f8d07c95733699d841299bcdd8
hindustani_95_Raag_Basanti_Kedar,hindustani,95_Raag_Basanti_Kedar,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Anaahata by Milind Malshe/Raag Basanti Kedar/Raag Basanti Kedar.mp3.mp3,1001.314,44100,2,Basantī kēdār,,Milind Malshe,,,library_and_test_source,225a5e8b0a04785df3040004f5bb5bbe
hindustani_96_Raag_Nat_Kamod,hindustani,96_Raag_Nat_Kamod,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Anaahata by Milind Malshe/Raag Nat Kamod/Raag Nat Kamod.mp3.mp3,546.548,44100,2,Naṭ kāmōd,,Milind Malshe,,,library_and_test_source,46854462bbfe8520febe59d267c5e518
hindustani_97_Raag_Jogiya,hindustani,97_Raag_Jogiya,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Anaahata by Milind Malshe/Raag Jogiya/Raag Jogiya.mp3.mp3,416.85,44100,2,Jōgiyā,,Milind Malshe,,,library_and_test_source,eae27e59335c80b1d58d2b862a79c5ab
hindustani_98_Raag_Jait_Kalyan,hindustani,98_Raag_Jait_Kalyan,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Anaahata by Milind Malshe/Raag Jait Kalyan/Raag Jait Kalyan.mp3.mp3,1467.991,44100,2,Jait kalyāṇ,,Milind Malshe,,,library_and_test_source,0caf0267fc0abcd999e698a91c8fb8dc
hindustani_99_Raag_Khokar,hindustani,99_Raag_Khokar,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Anaahata by Milind Malshe/Raag Khokar/Raag Khokar.mp3.mp3,824.83,44100,2,Khokar,,Milind Malshe,,,library_and_test_source,231e18ca20646deb1686c2c770572816
hindustani_100_Raga_Shree_-_Khayal,hindustani,100_Raga_Shree_-_Khayal,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Subha Chale Sham Dhale by Ajoy Chakrabarty/Raga Shree - Khayal/Raga Shree - Khayal.mp3.mp3,2950.787,44100,2,Śrī,ēktāl; Tīntāl,Ajoy Chakrabarty,Kariye Kam Kachu; Chatur Sujaan,767845e5-76a6-42a8-bec3-cc90f681d5d5; c2642ccb-67f7-42c2-bb19-357a55f52649,library_and_test_source,e20b5f3b59cc510603460eb7fc59cca4
hindustani_101_Introductory_speech_by_Ajoy_Chakrabarty,hindustani,101_Introductory_speech_by_Ajoy_Chakrabarty,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Subha Chale Sham Dhale by Ajoy Chakrabarty/Introductory speech by Ajoy Chakrabarty/Introductory speech by Ajoy Chakrabarty.mp3.mp3,183.053,44100,2,,,Ajoy Chakrabarty,,,library_and_test_source,731990a9aba439626234ca8a23dfcb94
hindustani_102_Introduction_about_Ajoy_Chakrabarty,hindustani,102_Introduction_about_Ajoy_Chakrabarty,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Subha Chale Sham Dhale by Ajoy Chakrabarty/Introduction about Ajoy Chakrabarty/Introduction about Ajoy Chakrabarty.mp3.mp3,210.413,44100,2,,,Ajoy Chakrabarty,,,library_and_test_source,e82a935aaabead5a3639918218180b7e
hindustani_103_Thumri_in_Piloo,hindustani,103_Thumri_in_Piloo,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Subha Chale Sham Dhale by Ajoy Chakrabarty/Thumri in Piloo/Thumri in Piloo.mp3.mp3,765.213,44100,2,Miśra pīlū,Jaṭ,Ajoy Chakrabarty,Kate Na Biraha Ki Raat,ff1e3d0a-2897-4522-9da6-c03d1a181221,library_and_test_source,c7749353fa0720b6037e8bf8c908ada7
